frame_num,time_s,
455,30.097,
456,30.164,
457,30.230,
458,30.297,
459,30.363,
460,30.430,
461,30.497,
462,30.563,
463,30.630,
464,30.696,
465,30.763,
466,30.830,
467,30.896,
468,30.963,
469,31.029,
470,31.096,
471,31.163,
472,31.229,
473,31.296,
474,31.363,
475,31.429,
476,31.496,
