time_s,L6,L5,L4,L3,L2,L1,L0,R6,R5,R4,R3,R2,R1,R0,
0.009,16710.0,16950.0,14312.0,18111.0,18010.0,17350.0,16813.0,20173.0,20273.0,19061.0,20263.0,19568.0,17976.0,19715.0,
0.060,16733.0,16950.0,14388.0,18088.0,18025.0,17335.0,16805.0,20195.0,20281.0,19030.0,20179.0,19553.0,17991.0,19722.0,
0.110,16710.0,16958.0,14327.0,18096.0,18018.0,17343.0,16775.0,20240.0,20289.0,19053.0,20194.0,19590.0,17991.0,19730.0,
0.160,16695.0,16958.0,14366.0,18081.0,18033.0,17335.0,16798.0,20158.0,20289.0,19030.0,20240.0,19553.0,17961.0,19708.0,
0.210,16695.0,17018.0,14343.0,18073.0,18033.0,17328.0,16775.0,20181.0,20297.0,19038.0,20240.0,19538.0,17961.0,19715.0,
0.260,16710.0,16928.0,14350.0,18081.0,18026.0,17366.0,16782.0,20136.0,20281.0,18999.0,20171.0,19560.0,17983.0,19715.0,
0.310,16695.0,16958.0,14358.0,18119.0,17988.0,17335.0,16798.0,20166.0,20296.0,19053.0,20194.0,19560.0,17976.0,19685.0,
0.360,16702.0,16973.0,14343.0,18172.0,18056.0,17373.0,16805.0,20173.0,20304.0,19053.0,20171.0,19560.0,17953.0,19722.0,
0.411,16710.0,16943.0,14343.0,18088.0,18026.0,17343.0,16790.0,20188.0,20320.0,19015.0,20194.0,19590.0,17961.0,19715.0,
0.461,16702.0,16973.0,14350.0,18103.0,18018.0,17335.0,16798.0,20225.0,20304.0,19045.0,20194.0,19553.0,17946.0,19722.0,
0.511,16695.0,16988.0,14327.0,18111.0,18018.0,17366.0,16798.0,20151.0,20289.0,19061.0,20248.0,19553.0,17968.0,19730.0,
0.562,16770.0,16973.0,14327.0,18111.0,18018.0,17335.0,16790.0,20158.0,20304.0,19015.0,20248.0,19538.0,17961.0,19715.0,
0.613,16755.0,16965.0,14327.0,18111.0,18041.0,17328.0,16775.0,20196.0,20343.0,19022.0,20194.0,19560.0,17953.0,19722.0,
0.663,16748.0,16980.0,14366.0,18073.0,18048.0,17366.0,16790.0,20225.0,20289.0,19053.0,20217.0,19553.0,17983.0,19737.0,
0.713,16702.0,16951.0,14327.0,18119.0,17995.0,17335.0,16790.0,20136.0,20335.0,18999.0,20202.0,19560.0,17946.0,19715.0,
0.763,16702.0,16988.0,14373.0,18119.0,18003.0,17351.0,16798.0,20203.0,20289.0,19076.0,20209.0,19545.0,17953.0,19737.0,
0.813,16702.0,16973.0,14396.0,18111.0,18018.0,17320.0,16782.0,20218.0,20343.0,19038.0,20194.0,19560.0,17968.0,19730.0,
0.863,16695.0,16965.0,14343.0,18088.0,18003.0,17411.0,16805.0,20196.0,20289.0,19038.0,20163.0,19545.0,17976.0,19715.0,
0.913,16695.0,17003.0,14327.0,18096.0,18010.0,17373.0,16775.0,20188.0,20281.0,19061.0,20210.0,19553.0,17968.0,19737.0,
0.964,16702.0,16935.0,14366.0,18111.0,18010.0,17350.0,16798.0,20128.0,20312.0,19030.0,20171.0,19553.0,17968.0,19730.0,
1.014,16702.0,16973.0,14320.0,18149.0,18048.0,17389.0,16782.0,20196.0,20297.0,19053.0,20179.0,19545.0,17939.0,19722.0,
1.064,16785.0,16980.0,14327.0,18065.0,18026.0,17335.0,16798.0,20173.0,20281.0,19076.0,20209.0,19538.0,17953.0,19707.0,
1.114,16687.0,16980.0,14404.0,18111.0,17995.0,17358.0,16782.0,20196.0,20297.0,19022.0,20202.0,19545.0,17961.0,19722.0,
1.164,16740.0,16928.0,14327.0,18096.0,18018.0,17381.0,16790.0,20233.0,20289.0,19053.0,20248.0,19545.0,17991.0,19707.0,
1.214,16710.0,16943.0,14335.0,18081.0,17987.0,17373.0,16790.0,20196.0,20319.0,19022.0,20217.0,19545.0,17961.0,19715.0,
1.265,16733.0,16950.0,14327.0,18073.0,18010.0,17350.0,16782.0,20151.0,20297.0,19076.0,20202.0,19553.0,17976.0,19700.0,
1.316,16702.0,16988.0,14388.0,18134.0,18041.0,17404.0,16782.0,20203.0,20289.0,19053.0,20186.0,19545.0,17953.0,19715.0,
1.366,16702.0,16980.0,14343.0,18104.0,18003.0,17343.0,16798.0,20166.0,20304.0,19022.0,20186.0,19583.0,17961.0,19722.0,
1.416,16702.0,16950.0,14335.0,18073.0,18025.0,17366.0,16790.0,20196.0,20335.0,19045.0,20202.0,19568.0,17953.0,19730.0,
1.467,16695.0,16943.0,14320.0,18080.0,18033.0,17351.0,16798.0,20188.0,20319.0,19045.0,20202.0,19553.0,17961.0,19707.0,
1.517,16710.0,16980.0,14335.0,18073.0,18018.0,17350.0,16790.0,20181.0,20281.0,19038.0,20202.0,19545.0,17953.0,19730.0,
1.567,16695.0,16980.0,14358.0,18103.0,18041.0,17343.0,16790.0,20128.0,20281.0,19030.0,20186.0,19553.0,17953.0,19737.0,
1.618,16687.0,16973.0,14358.0,18119.0,18025.0,17396.0,16798.0,20248.0,20320.0,19068.0,20179.0,19538.0,17946.0,19707.0,
1.668,16687.0,17010.0,14343.0,18103.0,18003.0,17366.0,16813.0,20188.0,20297.0,19038.0,20209.0,19560.0,17976.0,19707.0,
1.718,16695.0,16980.0,14335.0,18096.0,17995.0,17335.0,16798.0,20203.0,20281.0,19068.0,20171.0,19553.0,17968.0,19715.0,
1.768,16755.0,16980.0,14350.0,18149.0,18025.0,17389.0,16782.0,20225.0,20296.0,19076.0,20263.0,19560.0,17939.0,19715.0,
1.818,16717.0,17003.0,14343.0,18088.0,17995.0,17328.0,16798.0,20203.0,20289.0,19022.0,20179.0,19568.0,17953.0,19729.0,
1.868,16710.0,16973.0,14305.0,18111.0,18025.0,17351.0,16790.0,20173.0,20289.0,19022.0,20209.0,19545.0,17998.0,19730.0,
1.918,16740.0,16980.0,14335.0,18111.0,18033.0,17373.0,16798.0,20151.0,20266.0,19053.0,20210.0,19553.0,17998.0,19722.0,
1.968,16687.0,16928.0,14373.0,18142.0,18003.0,17351.0,16798.0,20203.0,20274.0,19030.0,20186.0,19530.0,17976.0,19722.0,
2.018,16733.0,16988.0,14381.0,18088.0,18003.0,17396.0,16782.0,20143.0,20289.0,19053.0,20210.0,19538.0,17961.0,19729.0,
2.069,16717.0,16988.0,14320.0,18081.0,18003.0,17350.0,16790.0,20196.0,20320.0,19091.0,20233.0,19568.0,17961.0,19700.0,
2.119,16710.0,16965.0,14335.0,18126.0,17987.0,17328.0,16790.0,20181.0,20297.0,19107.0,20202.0,19568.0,17961.0,19715.0,
2.169,16702.0,16965.0,14366.0,18149.0,18010.0,17366.0,16798.0,20196.0,20297.0,19030.0,20225.0,19545.0,17968.0,19722.0,
2.219,16687.0,16958.0,14373.0,18088.0,18041.0,17389.0,16782.0,20233.0,20312.0,19022.0,20186.0,19560.0,17968.0,19715.0,
2.269,16748.0,16943.0,14297.0,18081.0,18003.0,17358.0,16782.0,20188.0,20289.0,19038.0,20186.0,19553.0,17968.0,19722.0,
2.320,16702.0,16995.0,14350.0,18126.0,18018.0,17366.0,16790.0,20151.0,20274.0,19038.0,20171.0,19568.0,17961.0,19730.0,
2.370,16710.0,16980.0,14373.0,18081.0,18018.0,17381.0,16790.0,20240.0,20289.0,19068.0,20233.0,19538.0,17961.0,19708.0,
2.420,16702.0,16958.0,14335.0,18126.0,18041.0,17351.0,16790.0,20158.0,20296.0,19030.0,20202.0,19538.0,17968.0,19708.0,
2.470,16680.0,16936.0,14388.0,18119.0,18018.0,17343.0,16790.0,20196.0,20304.0,19030.0,20179.0,19560.0,17953.0,19715.0,
2.521,16717.0,16950.0,14381.0,18111.0,18003.0,17373.0,16798.0,20188.0,20312.0,19038.0,20156.0,19568.0,17968.0,19715.0,
2.571,16702.0,16988.0,14350.0,18119.0,18010.0,17350.0,16775.0,20196.0,20281.0,19030.0,20202.0,19530.0,17953.0,19707.0,
2.622,16702.0,16973.0,14327.0,18142.0,18018.0,17389.0,16782.0,20158.0,20296.0,19030.0,20202.0,19553.0,17976.0,19722.0,
2.672,16680.0,16973.0,14358.0,18103.0,17987.0,17335.0,16782.0,20196.0,20297.0,19015.0,20233.0,19538.0,17976.0,19722.0,
2.722,16710.0,17002.0,14343.0,18103.0,18041.0,17358.0,16805.0,20158.0,20312.0,19030.0,20202.0,19545.0,17983.0,19722.0,
2.773,16695.0,16965.0,14320.0,18103.0,18048.0,17335.0,16782.0,20225.0,20289.0,19038.0,20171.0,19553.0,17953.0,19722.0,
2.823,16710.0,16943.0,14343.0,18096.0,18033.0,17335.0,16790.0,20196.0,20297.0,19061.0,20194.0,19530.0,17976.0,19707.0,
2.873,16695.0,16958.0,14366.0,18096.0,18010.0,17396.0,16798.0,20233.0,20296.0,19007.0,20171.0,19545.0,17961.0,19715.0,
2.923,16702.0,16995.0,14366.0,18104.0,18018.0,17381.0,16790.0,20188.0,20281.0,19099.0,20194.0,19568.0,17961.0,19707.0,
2.973,16725.0,16965.0,14335.0,18126.0,18002.0,17396.0,16798.0,20196.0,20320.0,19030.0,20194.0,19553.0,17931.0,19715.0,
3.023,16680.0,16958.0,14327.0,18088.0,18025.0,17343.0,16798.0,20173.0,20289.0,19030.0,20202.0,19568.0,17968.0,19715.0,
