time_s,L6,L5,L4,L3,L2,L1,L0,R6,R5,R4,R3,R2,R1,R0,
0.009,16808.0,17026.0,14404.0,18075.0,18019.0,16967.0,16645.0,20197.0,20321.0,19091.0,20271.0,19605.0,17983.0,19738.0,
0.059,16816.0,17070.0,14404.0,18006.0,18057.0,17020.0,16668.0,20227.0,20328.0,19122.0,20233.0,19590.0,17983.0,19708.0,
0.109,16793.0,17003.0,14411.0,17991.0,18019.0,16990.0,16668.0,20234.0,20329.0,19084.0,20248.0,19597.0,17976.0,19716.0,
0.159,16808.0,17041.0,14419.0,17998.0,17989.0,16959.0,16668.0,20190.0,20352.0,19091.0,20271.0,19590.0,18013.0,19701.0,
0.209,16854.0,17026.0,14396.0,18006.0,18004.0,16959.0,16652.0,20204.0,20344.0,19091.0,20233.0,19597.0,17983.0,19724.0,
0.261,16831.0,17018.0,14480.0,18067.0,17996.0,16966.0,16668.0,20287.0,20367.0,19107.0,20248.0,19590.0,17961.0,19724.0,
0.311,16831.0,17018.0,14404.0,17983.0,18004.0,16974.0,16675.0,20189.0,20344.0,19107.0,20233.0,19582.0,17991.0,19709.0,
0.361,16816.0,17048.0,14419.0,18036.0,18019.0,17028.0,16660.0,20167.0,20328.0,19137.0,20256.0,19620.0,17968.0,19724.0,
0.411,16816.0,17070.0,14449.0,18059.0,18004.0,17058.0,16660.0,20189.0,20336.0,19061.0,20248.0,19620.0,17968.0,19724.0,
0.461,16801.0,17026.0,14411.0,18013.0,18042.0,16989.0,16668.0,20219.0,20336.0,19091.0,20279.0,19605.0,17991.0,19701.0,
0.511,16801.0,17048.0,14388.0,18059.0,17981.0,16990.0,16675.0,20234.0,20305.0,19068.0,20233.0,19582.0,17968.0,19716.0,
0.563,16801.0,17063.0,14381.0,18021.0,17981.0,16982.0,16652.0,20227.0,20367.0,19122.0,20271.0,19597.0,17976.0,19724.0,
0.613,16854.0,17003.0,14388.0,18052.0,18034.0,16982.0,16660.0,20182.0,20320.0,19145.0,20256.0,19605.0,17991.0,19731.0,
0.663,16823.0,17048.0,14404.0,18067.0,18027.0,16974.0,16652.0,20159.0,20374.0,19107.0,20287.0,19590.0,17983.0,19716.0,
0.713,16823.0,17040.0,14396.0,18029.0,18004.0,16974.0,16660.0,20279.0,20344.0,19084.0,20264.0,19627.0,17983.0,19716.0,
