time_s,L6,L5,L4,L3,L2,L1,L0,R6,R5,R4,R3,R2,R1,R0,
0.009,16763.0,17010.0,14419.0,18370.0,18033.0,16868.0,16637.0,20240.0,20419.0,19191.0,20362.0,19508.0,17939.0,19656.0,
0.059,16793.0,17025.0,14427.0,18424.0,18010.0,16853.0,16637.0,20315.0,20449.0,19183.0,20301.0,19485.0,17916.0,19656.0,
0.109,16816.0,17010.0,14411.0,18408.0,18018.0,16860.0,16637.0,20300.0,20449.0,19160.0,20316.0,19485.0,17968.0,19656.0,
0.159,16786.0,17018.0,14442.0,18439.0,18056.0,16875.0,16630.0,20292.0,20442.0,19168.0,20324.0,19478.0,17924.0,19671.0,
0.210,16785.0,17025.0,14419.0,18431.0,18048.0,16860.0,16630.0,20247.0,20442.0,19206.0,20286.0,19493.0,17931.0,19671.0,
0.260,16763.0,16980.0,14427.0,18363.0,18033.0,16898.0,16630.0,20300.0,20442.0,19175.0,20301.0,19515.0,17931.0,19656.0,
0.310,16770.0,16995.0,14427.0,18370.0,18048.0,16875.0,16630.0,20300.0,20442.0,19183.0,20370.0,19493.0,17916.0,19664.0,
0.361,16793.0,17010.0,14427.0,18393.0,18025.0,16875.0,16637.0,20247.0,20450.0,19206.0,20362.0,19493.0,17931.0,19664.0,
0.411,16770.0,16973.0,14396.0,18362.0,18041.0,16906.0,16645.0,20270.0,20496.0,19160.0,20301.0,19493.0,17939.0,19656.0,
0.462,16778.0,17047.0,14389.0,18393.0,18071.0,16868.0,16653.0,20255.0,20480.0,19183.0,20363.0,19485.0,17939.0,19656.0,
0.512,16823.0,16980.0,14396.0,18355.0,18048.0,16883.0,16637.0,20255.0,20503.0,19183.0,20316.0,19493.0,17909.0,19634.0,
0.562,16778.0,17010.0,14434.0,18370.0,18025.0,16883.0,16653.0,20299.0,20426.0,19168.0,20293.0,19552.0,17924.0,19663.0,
0.612,16808.0,17032.0,14434.0,18439.0,18033.0,16853.0,16645.0,20240.0,20457.0,19160.0,20386.0,19530.0,17924.0,19656.0,
0.662,16786.0,17047.0,14381.0,18393.0,18025.0,16868.0,16622.0,20225.0,20480.0,19160.0,20293.0,19500.0,17946.0,19642.0,
0.712,16785.0,17040.0,14419.0,18355.0,18025.0,16860.0,16637.0,20240.0,20503.0,19160.0,20309.0,19485.0,17931.0,19663.0,
0.762,16755.0,17047.0,14404.0,18424.0,18033.0,16898.0,16630.0,20255.0,20442.0,19145.0,20301.0,19500.0,17983.0,19649.0,
0.812,16770.0,17032.0,14404.0,18362.0,17995.0,16891.0,16653.0,20307.0,20419.0,19175.0,20332.0,19538.0,17946.0,19664.0,
0.863,16801.0,17032.0,14411.0,18424.0,18041.0,16898.0,16637.0,20247.0,20426.0,19191.0,20347.0,19515.0,17931.0,19663.0,
0.913,16801.0,16958.0,14427.0,18363.0,18063.0,16868.0,16645.0,20299.0,20511.0,19206.0,20316.0,19493.0,17946.0,19678.0,
0.963,16808.0,17025.0,14381.0,18385.0,18025.0,16868.0,16622.0,20262.0,20434.0,19206.0,20286.0,19493.0,17901.0,19649.0,
1.013,16778.0,17055.0,14442.0,18378.0,18056.0,16868.0,16645.0,20247.0,20419.0,19183.0,20293.0,19493.0,17939.0,19656.0,
1.063,16770.0,17018.0,14442.0,18431.0,18018.0,16898.0,16630.0,20277.0,20426.0,19175.0,20317.0,19500.0,17909.0,19671.0,
1.113,16808.0,17010.0,14465.0,18431.0,18033.0,16853.0,16630.0,20270.0,20449.0,19175.0,20309.0,19515.0,17924.0,19656.0,
1.163,16763.0,16988.0,14389.0,18385.0,18033.0,16868.0,16615.0,20255.0,20426.0,19168.0,20309.0,19508.0,17916.0,19664.0,
1.214,16793.0,17018.0,14411.0,18370.0,18048.0,16868.0,16630.0,20247.0,20434.0,19183.0,20278.0,19493.0,17976.0,19671.0,
1.264,16869.0,17002.0,14404.0,18385.0,18041.0,16891.0,16645.0,20232.0,20434.0,19229.0,20270.0,19500.0,17939.0,19663.0,
1.314,16748.0,17047.0,14411.0,18362.0,18033.0,16868.0,16645.0,20285.0,20442.0,19191.0,20301.0,19500.0,17909.0,19671.0,
1.365,16786.0,17010.0,14495.0,18347.0,18010.0,16875.0,16637.0,20262.0,20449.0,19175.0,20309.0,19508.0,17901.0,19671.0,
1.415,16801.0,17032.0,14411.0,18370.0,18025.0,16868.0,16630.0,20255.0,20434.0,19206.0,20301.0,19537.0,17976.0,19649.0,
1.465,16838.0,17017.0,14396.0,18378.0,18033.0,16891.0,16630.0,20307.0,20442.0,19175.0,20347.0,19530.0,17924.0,19649.0,
1.515,16778.0,17025.0,14389.0,18385.0,18025.0,16868.0,16645.0,20322.0,20449.0,19152.0,20332.0,19493.0,17953.0,19664.0,
1.565,16801.0,17010.0,14488.0,18362.0,18018.0,16860.0,16630.0,20232.0,20457.0,19175.0,20309.0,19538.0,17924.0,19641.0,
1.616,16763.0,16995.0,14419.0,18362.0,18026.0,16921.0,16645.0,20277.0,20426.0,19175.0,20332.0,19523.0,17924.0,19656.0,
1.666,16763.0,17025.0,14434.0,18378.0,18041.0,16891.0,16660.0,20269.0,20465.0,19214.0,20286.0,19523.0,17939.0,19663.0,
1.716,16770.0,17018.0,14427.0,18370.0,18018.0,16860.0,16622.0,20262.0,20450.0,19183.0,20324.0,19485.0,17939.0,19656.0,
1.766,16770.0,17010.0,14427.0,18416.0,18033.0,16868.0,16615.0,20284.0,20449.0,19160.0,20370.0,19500.0,17916.0,19663.0,
1.817,16755.0,17010.0,14450.0,18385.0,18033.0,16875.0,16630.0,20247.0,20442.0,19221.0,20293.0,19500.0,17968.0,19656.0,
1.867,16816.0,16995.0,14411.0,18385.0,18018.0,16860.0,16645.0,20262.0,20465.0,19183.0,20309.0,19515.0,17924.0,19656.0,
